YEAR,DISTRICT ,SCHOOL,TOTAL CANDIDATES,TOTAL DIV 1,% DIV 1,TOTAL DIV 2,% DIV 2,TOTAL DIV 3,% DIV 3,TOTAL DIV 4,% DIV 4,TOTAL DIV 7,% DIV 7,TOTAL DIV 9,% DIV 9,TOTAL X,% X,FEMALE CANDIDATES,FEMALE TOTAL DIV1 ,FEMALE % DIV1 ,FEMALE TOTAL DIV2 ,FEMALE % DIV2,FEMALE TOTAL DIV3,FEMALE % DIV3,FEMALE TOTAL DIV4,FEMALE % DIV4,FEMALE TOTAL DIV7,FEMALE % DIV7,FEMALE TOTAL DIV9,FEMALE % DIV9,FEMALE TOTAL X,FEMALE % X ,MALE CANDIDATES,MALE TOTAL DIV1 ,MALE % DIV1 ,MALE TOTAL DIV2 ,MALE % DIV2,MALE TOTAL DIV3,MALE % DIV3,MALE TOTAL DIV4,MALE % DIV4 ,MALE TOTAL DIV7 ,MALE % DIV7,MALE TOTAL DIV9 ,MALE % DIV9,MALE TOTAL X ,MALE % X
2014,KIBOGA,"UGANDA MARTYRS HIGH SCHOOL,KIBOGA",49,1,2,7,14.3,11,22.4,24,49,,0,4,8.2,2,4.1,26,1,3.8,3,11.5,6,23.1,13,50,,0,3,11.5,,0,23,,0,4,17.4,5,21.7,11,47.8,,0,1,4.3,2,8.7
2014,NTUNGAMO,KITWE ALLIANCE SCHOOL,49,1,2,,0,6,12.2,39,79.6,,0,3,6.1,,0,20,,0,,0,1,5,17,85,,0,2,10,,0,29,1,3.4,,0,5,17.2,22,75.9,,0,1,3.4,,0
2014,NTUNGAMO,"KIYOORA HIGH SCHOOL,NTUNGAMO",49,1,2,8,16.3,11,22.4,28,57.1,,0,,0,1,2,27,1,3.7,2,7.4,5,18.5,19,70.4,,0,,0,,0,22,,0,6,27.3,6,27.3,9,40.9,,0,,0,1,4.5
2014,BUKOMANSIMBI,UGANDA MARTYRS' BUYOGA SECONDARY SCHOOL,49,1,2,5,10.2,8,16.3,30,61.2,,0,4,8.2,1,2,25,,0,1,4,3,12,18,72,,0,3,12,,0,24,1,4.2,4,16.7,5,20.8,12,50,,0,1,4.2,1,4.2
2014,KAMULI,"KIDIKI SECONDARY SCHOOL,NAMWENDWA",49,1,2,10,20.4,17,34.7,21,42.9,,0,,0,,0,27,,0,4,14.8,10,37,13,48.1,,0,,0,,0,22,1,4.5,6,27.3,7,31.8,8,36.4,,0,,0,,0
2014,SSEMBABULE,"UGANDA MARTYRS SS,SSEMBABULE",49,1,2,10,20.4,9,18.4,26,53.1,,0,2,4.1,1,2,25,,0,7,28,4,16,14,56,,0,,0,,0,24,1,4.2,3,12.5,5,20.8,12,50,,0,2,8.3,1,4.2
2014,BUGIRI,"DEDE SECONDARY SCHOOL,BUGIRI",197,4,2,19,9.6,35,17.8,107,54.3,,0,28,14.2,4,2,67,,0,2,3,7,10.4,35,52.2,,0,20,29.9,3,4.5,130,4,3.1,17,13.1,28,21.5,72,55.4,,0,8,6.2,1,0.8
2014,WAKISO,"ST.JOSEPH'S SECONDARY SCHOOL,NAMUGONGO",99,2,2,6,6.1,21,21.2,65,65.7,1,1,3,3,1,1,54,2,3.7,2,3.7,7,13,42,77.8,,0,1,1.9,,0,45,,0,4,8.9,14,31.1,23,51.1,1,2.2,2,4.4,1,2.2
2014,KAMPALA,"EQUATOR COLLEGE SCHOOL,KAMPALA",99,2,2,10,10.1,18,18.2,50,50.5,4,4,8,8.1,7,7.1,39,1,2.6,3,7.7,6,15.4,20,51.3,1,2.6,6,15.4,2,5.1,60,1,1.7,7,11.7,12,20,30,50,3,5,2,3.3,5,8.3
2014,LUUKA,BUKANGA SEED SECONDARY SCHOOL,99,2,2,5,5.1,16,16.2,71,71.7,,0,3,3,2,2,29,,0,,0,4,13.8,25,86.2,,0,,0,,0,70,2,2.9,5,7.1,12,17.1,46,65.7,,0,3,4.3,2,2.9
2014,MITYANA,SEKANYONYI SECONDARY SCHOOL,100,2,2,9,9,18,18,65,65,1,1,3,3,2,2,52,2,3.8,5,9.6,8,15.4,34,65.4,,0,1,1.9,2,3.8,48,,0,4,8.3,10,20.8,31,64.6,1,2.1,2,4.2,,0
2014,NAKASEKE,KIJAGUZO SECONDARY SCHOOL,200,4,2,19,9.5,53,26.5,110,55,1,0.5,11,5.5,2,1,102,,0,11,10.8,19,18.6,66,64.7,,0,5,4.9,1,1,98,4,4.1,8,8.2,34,34.7,44,44.9,1,1,6,6.1,1,1
2014,WAKISO,KABANYOLO HIGH SCHOOL,50,1,2,13,26,20,40,15,30,,0,,0,1,2,29,1,3.4,9,31,12,41.4,7,24.1,,0,,0,,0,21,,0,4,19,8,38.1,8,38.1,,0,,0,1,4.8
2014,WAKISO,MIREMBE ISLAMIC SECONDARY SCHOOL,50,1,2,2,4,13,26,29,58,,0,5,10,,0,22,,0,1,4.5,6,27.3,11,50,,0,4,18.2,,0,28,1,3.6,1,3.6,7,25,18,64.3,,0,1,3.6,,0
2014,MPIGI,BUJUUKO HIGH SCHOOL,100,2,2,14,14,23,23,58,58,,0,1,1,2,2,51,,0,8,15.7,14,27.5,28,54.9,,0,1,2,,0,49,2,4.1,6,12.2,9,18.4,30,61.2,,0,,0,2,4.1
2014,MBALE,MBALE PROGRESSIVE SECONDARY SCHOOL,300,6,2,20,6.7,55,18.3,190,63.3,,0,26,8.7,3,1,150,,0,8,5.3,26,17.3,103,68.7,,0,13,8.7,,0,150,6,4,12,8,29,19.3,87,58,,0,13,8.7,3,2
2014,BUSHENYI MAIN,ISHAKA COMPREHENSIVE SECONDARY SCHOOL,50,1,2,1,2,11,22,32,64,4,8,1,2,,0,23,,0,,0,5,21.7,18,78.3,,0,,0,,0,27,1,3.7,1,3.7,6,22.2,14,51.9,4,14.8,1,3.7,,0
2014,ADJUMANI,DZAIPI SECONDARY SCHOOL,50,1,2,3,6,8,16,35,70,,0,3,6,,0,10,,0,,0,,0,9,90,,0,1,10,,0,40,1,2.5,3,7.5,8,20,26,65,,0,2,5,,0
2014,KITGUM MAIN,MSGR.ANTONIO VIGNATO MIXED SS,100,2,2,15,15,37,37,45,45,,0,1,1,,0,35,,0,1,2.9,13,37.1,21,60,,0,,0,,0,65,2,3.1,14,21.5,24,36.9,24,36.9,,0,1,1.5,,0
2014,BUKOMANSIMBI,KIRYASSAAKA SECONDARY SCHOOL,50,1,2,2,4,9,18,34,68,,0,4,8,,0,27,,0,,0,3,11.1,21,77.8,,0,3,11.1,,0,23,1,4.3,2,8.7,6,26.1,13,56.5,,0,1,4.3,,0
2014,LUWERO,KASANA SECONDARY SCHOOL,100,2,2,18,18,9,9,66,66,,0,4,4,1,1,49,1,2,9,18.4,7,14.3,30,61.2,,0,1,2,1,2,51,1,2,9,17.6,2,3.9,36,70.6,,0,3,5.9,,0
2014,ISINGIRO,"KATANOGA SECONDARY SCHOOL,ISINGIRO",50,1,2,5,10,8,16,35,70,,0,1,2,,0,27,1,3.7,2,7.4,4,14.8,20,74.1,,0,,0,,0,23,,0,3,13,4,17.4,15,65.2,,0,1,4.3,,0
2014,MASINDI,"KEF COLLEGE SCHOOL,MASINDI",200,4,2,14,7,38,19,123,61.5,1,0.5,16,8,4,2,87,,0,4,4.6,14,16.1,64,73.6,,0,4,4.6,1,1.1,113,4,3.5,10,8.8,24,21.2,59,52.2,1,0.9,12,10.6,3,2.7
2014,KYEGEGWA,MPARA SECONDARY SCHOOL,101,2,2,6,5.9,14,13.9,69,68.3,,0,8,7.9,2,2,32,,0,1,3.1,5,15.6,21,65.6,,0,4,12.5,1,3.1,69,2,2.9,5,7.2,9,13,48,69.6,,0,4,5.8,1,1.4
2014,ZOMBO,PAKADHA SEED SECONDARY SCHOOL,101,2,2,7,6.9,11,10.9,70,69.3,,0,11,10.9,,0,27,,0,,0,4,14.8,20,74.1,,0,3,11.1,,0,74,2,2.7,7,9.5,7,9.5,50,67.6,,0,8,10.8,,0
2014,TORORO,"HEREIGNS SECONDARY SCHOOL,MALABA",101,2,2,13,12.9,24,23.8,48,47.5,,0,11,10.9,3,3,55,,0,5,9.1,10,18.2,30,54.5,,0,8,14.5,2,3.6,46,2,4.3,8,17.4,14,30.4,18,39.1,,0,3,6.5,1,2.2
2014,SIRONKO,SIRONKO PROGRESSIVE SECONDARY SCHOOL,203,4,2,16,7.9,42,20.7,121,59.6,,0,18,8.9,2,1,94,,0,3,3.2,13,13.8,63,67,,0,15,16,,0,109,4,3.7,13,11.9,29,26.6,58,53.2,,0,3,2.8,2,1.8
2014,KAMPALA,"BRIGHTWAY HILL SCHOOL,BUKESA",102,2,2,17,16.7,28,27.5,46,45.1,2,2,6,5.9,1,1,59,1,1.7,4,6.8,15,25.4,33,55.9,1,1.7,4,6.8,1,1.7,43,1,2.3,13,30.2,13,30.2,13,30.2,1,2.3,2,4.7,,0
2014,KAMPALA,"ROCK FOUNDATION SECONDARY SCHOOL,NSAMBYA",51,1,2,11,21.6,11,21.6,23,45.1,1,2,3,5.9,1,2,31,,0,6,19.4,8,25.8,15,48.4,,0,2,6.5,,0,20,1,5,5,25,3,15,8,40,1,5,1,5,1,5
2014,KAMPALA,"VICTORY SECONDARY SCHOOL,KAMPALA",102,2,2,9,8.8,22,21.6,65,63.7,,0,1,1,3,2.9,58,1,1.7,3,5.2,16,27.6,37,63.8,,0,,0,1,1.7,44,1,2.3,6,13.6,6,13.6,28,63.6,,0,1,2.3,2,4.5
2014,NAKAPIRIPIRIT,"ST.KIZITO SECONDARY SCHOOL,LORENGEDWAT",51,1,2,7,13.7,17,33.3,22,43.1,,0,4,7.8,,0,13,,0,,0,1,7.7,10,76.9,,0,2,15.4,,0,38,1,2.6,7,18.4,16,42.1,12,31.6,,0,2,5.3,,0
2014,GULU,"GRACELAND GIRLS' SECONDARY SCHOOL,GULU",103,2,1.9,12,11.7,46,44.7,39,37.9,,0,1,1,3,2.9,103,2,1.9,12,11.7,46,44.7,39,37.9,,0,1,1,3,2.9,0,,0,,0,,0,,0,,0,,0,,0
2014,KAMPALA,"PREMIER HIGH SCHOOL,NTINDA",103,2,1.9,11,10.7,17,16.5,61,59.2,,0,9,8.7,3,2.9,54,,0,5,9.3,7,13,35,64.8,,0,6,11.1,1,1.9,49,2,4.1,6,12.2,10,20.4,26,53.1,,0,3,6.1,2,4.1
2014,KABALE,ST.THERESA GIRLS'VOC. SECONDARY SCHOOL,103,2,1.9,41,39.8,43,41.7,17,16.5,,0,,0,,0,103,2,1.9,41,39.8,43,41.7,17,16.5,,0,,0,,0,0,,0,,0,,0,,0,,0,,0,,0
2014,NTUNGAMO,KYAMATE SECONDARY SCHOOL,155,3,1.9,30,19.4,41,26.5,80,51.6,,0,1,0.6,,0,80,1,1.3,15,18.8,19,23.8,44,55,,0,1,1.3,,0,75,2,2.7,15,20,22,29.3,36,48,,0,,0,,0
2014,BUSHENYI,NKINGA SECONDARY SCHOOL,155,3,1.9,11,7.1,21,13.5,109,70.3,,0,8,5.2,3,1.9,77,1,1.3,2,2.6,10,13,56,72.7,,0,6,7.8,2,2.6,78,2,2.6,9,11.5,11,14.1,53,67.9,,0,2,2.6,1,1.3
2014,WAKISO,"ST.JOHN'S HIGH SCHOOL,KAWEMPE",52,1,1.9,3,5.8,11,21.2,35,67.3,,0,1,1.9,1,1.9,22,1,4.5,1,4.5,6,27.3,14,63.6,,0,,0,,0,30,,0,2,6.7,5,16.7,21,70,,0,1,3.3,1,3.3
2014,KAMPALA,"MALCOM X ACADEMY,KAMPALA",52,1,1.9,8,15.4,9,17.3,32,61.5,,0,1,1.9,1,1.9,25,1,4,2,8,5,20,16,64,,0,,0,1,4,27,,0,6,22.2,4,14.8,16,59.3,,0,1,3.7,,0
2014,KAABONG,KAABONG SECONDARY SCHOOL,52,1,1.9,2,3.8,12,23.1,26,50,,0,11,21.2,,0,19,,0,,0,3,15.8,9,47.4,,0,7,36.8,,0,33,1,3,2,6.1,9,27.3,17,51.5,,0,4,12.1,,0
2014,JINJA,"ST.STEPHEN SECONDARY SCHOOL,BUDONDO",314,6,1.9,13,4.1,36,11.5,199,63.4,1,0.3,51,16.2,8,2.5,145,1,0.7,2,1.4,11,7.6,99,68.3,1,0.7,27,18.6,4,2.8,169,5,3,11,6.5,25,14.8,100,59.2,,0,24,14.2,4,2.4
2014,PALLISA,"PETETE COLLEGE SCHOOL,PALLISA",157,3,1.9,8,5.1,18,11.5,108,68.8,2,1.3,14,8.9,4,2.5,49,1,2,1,2,3,6.1,34,69.4,,0,9,18.4,1,2,108,2,1.9,7,6.5,15,13.9,74,68.5,2,1.9,5,4.6,3,2.8
2014,MBALE,"RESILIENT HIGH SCHOOL,MBALE",105,2,1.9,13,12.4,22,21,59,56.2,,0,7,6.7,2,1.9,56,1,1.8,6,10.7,10,17.9,33,58.9,,0,5,8.9,1,1.8,49,1,2,7,14.3,12,24.5,26,53.1,,0,2,4.1,1,2
2014,BULAMBULI,NABONGO SECONDARY SCHOOL,105,2,1.9,6,5.7,10,9.5,64,61,,0,17,16.2,6,5.7,46,,0,1,2.2,2,4.3,31,67.4,,0,10,21.7,2,4.3,59,2,3.4,5,8.5,8,13.6,33,55.9,,0,7,11.9,4,6.8
2014,LUWERO,LUWEERO HIGH SCHOOL,105,2,1.9,9,8.6,21,20,68,64.8,1,1,2,1.9,2,1.9,54,2,3.7,5,9.3,12,22.2,31,57.4,1,1.9,1,1.9,2,3.7,51,,0,4,7.8,9,17.6,37,72.5,,0,1,2,,0
2014,KIBUKU,"ALLIANCE SECONDARY SCHOOL,KIBUKU",158,3,1.9,19,12,27,17.1,97,61.4,,0,6,3.8,6,3.8,51,,0,3,5.9,9,17.6,35,68.6,,0,1,2,3,5.9,107,3,2.8,16,15,18,16.8,62,57.9,,0,5,4.7,3,2.8
2014,BUIKWE,NGOGWE BASKERVILLE SECONDARY SCHOOL,106,2,1.9,12,11.3,10,9.4,69,65.1,,0,9,8.5,4,3.8,45,1,2.2,2,4.4,5,11.1,34,75.6,,0,1,2.2,2,4.4,61,1,1.6,10,16.4,5,8.2,35,57.4,,0,8,13.1,2,3.3
2014,WAKISO,KIKKANDWA COMMUNITY SCHOOL,53,1,1.9,8,15.1,14,26.4,29,54.7,,0,1,1.9,,0,30,1,3.3,5,16.7,7,23.3,17,56.7,,0,,0,,0,23,,0,3,13,7,30.4,12,52.2,,0,1,4.3,,0
2014,PALLISA,"JOHN PAUL SECONDARY SCHOOL,CHELEKURA",53,1,1.9,1,1.9,11,20.8,29,54.7,,0,11,20.8,,0,38,1,2.6,1,2.6,6,15.8,20,52.6,,0,10,26.3,,0,15,,0,,0,5,33.3,9,60,,0,1,6.7,,0
2014,MAYUGE,"TAWHEED ACADEMIC INSTITUTE,MAYUGE",53,1,1.9,3,5.7,14,26.4,35,66,,0,,0,,0,23,,0,1,4.3,6,26.1,16,69.6,,0,,0,,0,30,1,3.3,2,6.7,8,26.7,19,63.3,,0,,0,,0
2014,MAYUGE,MALONGO ARK PEAS HIGH SCHOOL,53,1,1.9,8,15.1,18,34,25,47.2,,0,1,1.9,,0,19,,0,3,15.8,5,26.3,10,52.6,,0,1,5.3,,0,34,1,2.9,5,14.7,13,38.2,15,44.1,,0,,0,,0
2014,BUGIRI MAIN,"NABUKALU SECONDARY SCHOOL,BUGIRI",53,1,1.9,2,3.8,10,18.9,34,64.2,,0,3,5.7,3,5.7,21,,0,,0,2,9.5,17,81,,0,1,4.8,1,4.8,32,1,3.1,2,6.3,8,25,17,53.1,,0,2,6.3,2,6.3
2014,LYANTONDE,KINUUKA SEED SECONDARY SCHOOL,53,1,1.9,3,5.7,11,20.8,37,69.8,,0,1,1.9,,0,18,,0,1,5.6,6,33.3,11,61.1,,0,,0,,0,35,1,2.9,2,5.7,5,14.3,26,74.3,,0,1,2.9,,0
2014,MUKONO,MUKONO KING'S HIGH SCHOOL,106,2,1.9,7,6.6,20,18.9,71,67,,0,4,3.8,2,1.9,55,1,1.8,4,7.3,11,20,35,63.6,,0,3,5.5,1,1.8,51,1,2,3,5.9,9,17.6,36,70.6,,0,1,2,1,2
2014,HOIMA,"ST.CYPRIAN'S SECONDARY SCHOOL,BUTEMA",53,1,1.9,4,7.5,22,41.5,20,37.7,,0,1,1.9,5,9.4,22,,0,1,4.5,6,27.3,11,50,,0,1,4.5,3,13.6,31,1,3.2,3,9.7,16,51.6,9,29,,0,,0,2,6.5
2014,KANUNGU,"ST.CHARLES LWANGA SS,ZOROOMA",53,1,1.9,19,35.8,24,45.3,9,17,,0,,0,,0,26,,0,6,23.1,14,53.8,6,23.1,,0,,0,,0,27,1,3.7,13,48.1,10,37,3,11.1,,0,,0,,0
2014,BUNDIBUGYO,"SEMULIKI HIGH SCHOOL,IZAURA",160,3,1.9,9,5.6,23,14.4,104,65,2,1.3,19,11.9,,0,51,,0,1,2,4,7.8,38,74.5,,0,8,15.7,,0,109,3,2.8,8,7.3,19,17.4,66,60.6,2,1.8,11,10.1,,0
2014,MBALE,MBALE PARENTS SCHOOL,107,2,1.9,8,7.5,15,14,67,62.6,,0,14,13.1,1,0.9,57,1,1.8,3,5.3,8,14,35,61.4,,0,9,15.8,1,1.8,50,1,2,5,10,7,14,32,64,,0,5,10,,0
2014,LUWERO,GREEN VALLEY HIGH SCHOOL,107,2,1.9,5,4.7,9,8.4,73,68.2,2,1.9,9,8.4,7,6.5,56,,0,1,1.8,2,3.6,42,75,2,3.6,6,10.7,3,5.4,51,2,3.9,4,7.8,7,13.7,31,60.8,,0,3,5.9,4,7.8
2014,KAMPALA,"CITYSIDE COLLEGE,MAKERERE",268,5,1.9,23,8.6,38,14.2,179,66.8,2,0.7,18,6.7,3,1.1,136,1,0.7,14,10.3,20,14.7,81,59.6,1,0.7,16,11.8,3,2.2,132,4,3,9,6.8,18,13.6,98,74.2,1,0.8,2,1.5,,0
2014,BUKWO,AMANANG SECONDARY SCHOOL,269,5,1.9,22,8.2,68,25.3,137,50.9,,0,32,11.9,5,1.9,110,,0,,0,25,22.7,64,58.2,,0,19,17.3,2,1.8,159,5,3.1,22,13.8,43,27,73,45.9,,0,13,8.2,3,1.9
2014,NWOYA,KOCH GOMA SECONDARY SCHOOL,108,2,1.9,4,3.7,26,24.1,55,50.9,,0,20,18.5,1,0.9,29,,0,,0,9,31,12,41.4,,0,7,24.1,1,3.4,79,2,2.5,4,5.1,17,21.5,43,54.4,,0,13,16.5,,0
2014,WAKISO,"KAWEMPE ROYAL COLLEGE,BULAGA",54,1,1.9,11,20.4,7,13,30,55.6,,0,3,5.6,2,3.7,33,,0,8,24.2,6,18.2,16,48.5,,0,3,9.1,,0,21,1,4.8,3,14.3,1,4.8,14,66.7,,0,,0,2,9.5
2014,KIBOGA,KATERA TRUST SECONDARY SCHOOL,54,1,1.9,12,22.2,9,16.7,30,55.6,,0,,0,2,3.7,35,,0,7,20,6,17.1,20,57.1,,0,,0,2,5.7,19,1,5.3,5,26.3,3,15.8,10,52.6,,0,,0,,0
2014,TORORO,KANGALABA SECONDARY SCHOOL,108,2,1.9,7,6.5,16,14.8,71,65.7,,0,11,10.2,1,0.9,30,,0,1,3.3,4,13.3,18,60,,0,7,23.3,,0,78,2,2.6,6,7.7,12,15.4,53,67.9,,0,4,5.1,1,1.3
2014,KAMPALA,KAMPALA SECONDARY SCHOOL,216,4,1.9,26,12,42,19.4,115,53.2,1,0.5,21,9.7,7,3.2,69,,0,5,7.2,13,18.8,43,62.3,,0,4,5.8,4,5.8,147,4,2.7,21,14.3,29,19.7,72,49,1,0.7,17,11.6,3,2
2014,BUSHENYI MAIN,"PARAMOUNT SECONDARY SCHOOL,BUSHENYI",54,1,1.9,8,14.8,13,24.1,26,48.1,,0,1,1.9,5,9.3,36,1,2.8,5,13.9,10,27.8,16,44.4,,0,,0,4,11.1,18,,0,3,16.7,3,16.7,10,55.6,,0,1,5.6,1,5.6
2014,ADJUMANI,"OFUA SEED SECONDARY SCHOOL,ADJUMANI",54,1,1.9,2,3.7,11,20.4,30,55.6,,0,9,16.7,1,1.9,12,,0,,0,1,8.3,7,58.3,,0,4,33.3,,0,42,1,2.4,2,4.8,10,23.8,23,54.8,,0,5,11.9,1,2.4
2014,MASAKA MAIN,KASWA HIGH SCHOOL,54,1,1.9,6,11.1,6,11.1,38,70.4,,0,3,5.6,,0,33,1,3,1,3,5,15.2,24,72.7,,0,2,6.1,,0,21,,0,5,23.8,1,4.8,14,66.7,,0,1,4.8,,0
2014,MUKONO,GOD MARK HIGH SCHOOL,54,1,1.9,5,9.3,19,35.2,27,50,,0,1,1.9,1,1.9,32,1,3.1,3,9.4,10,31.3,17,53.1,,0,,0,1,3.1,22,,0,2,9.1,9,40.9,10,45.5,,0,1,4.5,,0
2014,NAMUTUMBA,"NKONO MEMORIAL SECONDARY SCHOOL,KALIRO",54,1,1.9,1,1.9,4,7.4,32,59.3,,0,16,29.6,,0,24,1,4.2,,0,2,8.3,10,41.7,,0,11,45.8,,0,30,,0,1,3.3,2,6.7,22,73.3,,0,5,16.7,,0
2014,ARUA,NAJAH MUSLIM SECONDARY SCHOOL,54,1,1.9,,0,7,13,36,66.7,,0,10,18.5,,0,22,,0,,0,4,18.2,12,54.5,,0,6,27.3,,0,32,1,3.1,,0,3,9.4,24,75,,0,4,12.5,,0
2014,BUSIA,"ST.JOHN'S SECONDARY SCHOOL,BUSIA",326,6,1.8,12,3.7,38,11.7,182,55.8,5,1.5,70,21.5,13,4,131,,0,3,2.3,14,10.7,76,58,2,1.5,31,23.7,5,3.8,195,6,3.1,9,4.6,24,12.3,106,54.4,3,1.5,39,20,8,4.1
2014,TORORO,TANNA MEMORIAL HIGH SCHOOL,109,2,1.8,12,11,19,17.4,68,62.4,,0,6,5.5,2,1.8,54,1,1.9,5,9.3,9,16.7,33,61.1,,0,5,9.3,1,1.9,55,1,1.8,7,12.7,10,18.2,35,63.6,,0,1,1.8,1,1.8
2014,MASAKA MAIN,MASAKA SECONDARY SCHOOL ANNEX,219,4,1.8,32,14.6,70,32,111,50.7,,0,1,0.5,1,0.5,114,1,0.9,14,12.3,30,26.3,67,58.8,,0,1,0.9,1,0.9,105,3,2.9,18,17.1,40,38.1,44,41.9,,0,,0,,0
2014,LUUKA,BUSIIRO SECONDARY SCHOOL,219,4,1.8,29,13.2,67,30.6,111,50.7,,0,7,3.2,1,0.5,106,2,1.9,11,10.4,24,22.6,63,59.4,,0,5,4.7,1,0.9,113,2,1.8,18,15.9,43,38.1,48,42.5,,0,2,1.8,,0
2014,BUYENDE,"ST.JAMES KAGULU SECONDARY SCHOOL,BUYENDE",55,1,1.8,3,5.5,7,12.7,31,56.4,,0,13,23.6,,0,18,,0,1,5.6,1,5.6,13,72.2,,0,3,16.7,,0,37,1,2.7,2,5.4,6,16.2,18,48.6,,0,10,27,,0
2014,WAKISO,"DIVINE COLLEGE,WAKISO",55,1,1.8,8,14.5,14,25.5,26,47.3,,0,5,9.1,1,1.8,39,,0,4,10.3,9,23.1,21,53.8,,0,5,12.8,,0,16,1,6.3,4,25,5,31.3,5,31.3,,0,,0,1,6.3
2014,WAKISO,IQRA HIGH SCHOOL,110,2,1.8,13,11.8,37,33.6,57,51.8,,0,1,0.9,,0,54,,0,4,7.4,19,35.2,31,57.4,,0,,0,,0,56,2,3.6,9,16.1,18,32.1,26,46.4,,0,1,1.8,,0
2014,NGORA,"FR.KIGGEN MEMORIAL COLLEGE,NGORA",110,2,1.8,12,10.9,32,29.1,58,52.7,,0,6,5.5,,0,50,,0,1,2,9,18,36,72,,0,4,8,,0,60,2,3.3,11,18.3,23,38.3,22,36.7,,0,2,3.3,,0
2014,BUSHENYI,MITOOMA VOCATIONAL SECONDARY SCHOOL,110,2,1.8,9,8.2,17,15.5,75,68.2,,0,4,3.6,3,2.7,54,1,1.9,3,5.6,8,14.8,37,68.5,,0,3,5.6,2,3.7,56,1,1.8,6,10.7,9,16.1,38,67.9,,0,1,1.8,1,1.8
2014,MUBENDE,KABBO SEED SECONDARY SCHOOL,55,1,1.8,4,7.3,12,21.8,34,61.8,,0,4,7.3,,0,22,1,4.5,1,4.5,6,27.3,13,59.1,,0,1,4.5,,0,33,,0,3,9.1,6,18.2,21,63.6,,0,3,9.1,,0
2014,KAYUNGA,BUSAALE SECONDARY SCHOOL,110,2,1.8,8,7.3,22,20,71,64.5,,0,5,4.5,2,1.8,61,1,1.6,3,4.9,12,19.7,40,65.6,,0,4,6.6,1,1.6,49,1,2,5,10.2,10,20.4,31,63.3,,0,1,2,1,2
2014,LWENGO,NAKATEETE SECONDARY SCHOOL,110,2,1.8,15,13.6,25,22.7,67,60.9,,0,1,0.9,,0,70,,0,5,7.1,15,21.4,50,71.4,,0,,0,,0,40,2,5,10,25,10,25,17,42.5,,0,1,2.5,,0
2014,BUVUMA,BUVUMA COLLEGE,55,1,1.8,10,18.2,16,29.1,27,49.1,,0,1,1.8,,0,23,1,4.3,5,21.7,6,26.1,11,47.8,,0,,0,,0,32,,0,5,15.6,10,31.3,16,50,,0,1,3.1,,0
2014,MUKONO,NAGOJJE SECONDARY SCHOOL,55,1,1.8,3,5.5,8,14.5,40,72.7,,0,3,5.5,,0,28,,0,1,3.6,3,10.7,22,78.6,,0,2,7.1,,0,27,1,3.7,2,7.4,5,18.5,18,66.7,,0,1,3.7,,0
2014,LUUKA,"GONZA SECONDARY SCHOOL,BUWENGE",110,2,1.8,15,13.6,21,19.1,64,58.2,,0,5,4.5,3,2.7,54,1,1.9,4,7.4,12,22.2,34,63,,0,,0,3,5.6,56,1,1.8,11,19.6,9,16.1,30,53.6,,0,5,8.9,,0
2014,LUWERO,"BULEMEZI SECONDARY SCHOOL,VVUMBA",55,1,1.8,11,20,9,16.4,32,58.2,,0,,0,2,3.6,25,,0,6,24,3,12,15,60,,0,,0,1,4,30,1,3.3,5,16.7,6,20,17,56.7,,0,,0,1,3.3
2014,GULU,"TRINITY COLLEGE,GULU",111,2,1.8,4,3.6,33,29.7,59,53.2,,0,12,10.8,1,0.9,45,2,4.4,,0,12,26.7,26,57.8,,0,5,11.1,,0,66,,0,4,6.1,21,31.8,33,50,,0,7,10.6,1,1.5
2014,WAKISO,DAVID KANYEREZI SECONDARY SCHOOL,111,2,1.8,4,3.6,21,18.9,78,70.3,,0,5,4.5,1,0.9,64,,0,2,3.1,7,10.9,51,79.7,,0,4,6.3,,0,47,2,4.3,2,4.3,14,29.8,27,57.4,,0,1,2.1,1,2.1
2014,AMURIA,"ST.PETER'S SECONDARY SCHOOL,ACOWA",111,2,1.8,8,7.2,16,14.4,66,59.5,2,1.8,17,15.3,,0,42,,0,1,2.4,3,7.1,26,61.9,,0,12,28.6,,0,69,2,2.9,7,10.1,13,18.8,40,58,2,2.9,5,7.2,,0
2014,BUKEDEA,"ST.THEREZA SECONDARY SCHOOL,OKUNGURO",167,3,1.8,13,7.8,36,21.6,77,46.1,1,0.6,33,19.8,4,2.4,97,1,1,5,5.2,17,17.5,52,53.6,,0,19,19.6,3,3.1,70,2,2.9,8,11.4,19,27.1,25,35.7,1,1.4,14,20,1,1.4
2014,MITYANA,KIYINDA ISLAMIC INSTITUTE,56,1,1.8,2,3.6,10,17.9,39,69.6,,0,3,5.4,1,1.8,25,,0,,0,4,16,19,76,,0,2,8,,0,31,1,3.2,2,6.5,6,19.4,20,64.5,,0,1,3.2,1,3.2
2014,WAKISO,BUSIRO MODERN ACADEMY,56,1,1.8,7,12.5,10,17.9,31,55.4,,0,7,12.5,,0,33,,0,3,9.1,6,18.2,19,57.6,,0,5,15.2,,0,23,1,4.3,4,17.4,4,17.4,12,52.2,,0,2,8.7,,0
